"Id","DirName","Title","Size","DeletedDate","ItemType","ItemState","DeletedByName"
"9218582d-2e36-4a27-a4ac-8dc563c5f901","sites/LabReports/Lab Reports","187051_536247_Wastewater - SVL - 10-11-2018.PDF","75315","2/17/2024 4:26:29 AM","File","FirstStageRecycleBin","System Account"
"0df11639-949c-4654-816d-1d701a590d04","sites/LabReports/Lab Reports","186989_536121_Wastewater - Accurate - 10-18-2018.pdf","226144","2/17/2024 4:26:10 AM","File","FirstStageRecycleBin","System Account"
"9f5ad22c-0949-45c0-83f3-ea63fe6b0b5c","sites/LabReports/Lab Reports","186988_536120_Wastewater - Accurate - 10-23-2018.pdf","227139","2/17/2024 4:26:52 AM","File","FirstStageRecycleBin","System Account"
"e152f169-32ee-45ff-986a-be8d01b5ca47","sites/LabReports/Lab Reports","186987_536119_Wastewater - Accurate - 10-25-2018.pdf","221066","2/17/2024 4:26:27 AM","File","FirstStageRecycleBin","System Account"
"0e62b2d6-5a67-457b-9072-2dedad2bb91c","sites/LabReports/Lab Reports","186986_536118_Wastewater - Accurate - 10-16-2018.pdf","232522","2/17/2024 4:26:56 AM","File","FirstStageRecycleBin","System Account"
"ef5315c4-f08c-412e-92e7-3be3ba7387cd","sites/LabReports/Lab Reports","186932_535700_Wastewater - SVL - 10-1-2018.PDF","119513","2/17/2024 4:26:47 AM","File","FirstStageRecycleBin","System Account"
"62a74220-1c49-466d-a37d-1909b9a5a70e","sites/LabReports/Lab Reports","186931_535699_Wastewater - SVL - 10-1-2018.PDF","238753","2/17/2024 4:25:51 AM","File","FirstStageRecycleBin","System Account"
"b900155e-1d5b-4917-8baa-be2656c3235c","sites/LabReports/Lab Reports","186930_535698_Wastewater - Accurate - 9-17-2018.pdf","1323775","2/17/2024 4:26:27 AM","File","FirstStageRecycleBin","System Account"
"842409ac-61aa-499e-856a-870e0aaf0b68","sites/LabReports/Lab Reports","186928_535672_Wastewater - SVL - 9-20-2018.PDF","114363","2/17/2024 4:26:31 AM","File","FirstStageRecycleBin","System Account"
"06d78555-1579-4dbb-8cf4-a9d08cfc1705","sites/LabReports/Lab Reports","186927_535671_Wastewater - SVL - 9-20-2018.PDF","226291","2/17/2024 4:26:57 AM","File","FirstStageRecycleBin","System Account"
"c7672c83-e270-4311-9910-b976490f2445","sites/LabReports/Lab Reports","186926_535670_Wastewater - SVL - 9-20-2018.PDF","113031","2/17/2024 4:25:40 AM","File","FirstStageRecycleBin","System Account"
"d7f806c1-9c15-40b7-b72a-c21b7fa11f7f","sites/LabReports/Lab Reports","186925_535669_Wastewater - SVL - 9-20-2018.PDF","231921","2/17/2024 4:26:38 AM","File","FirstStageRecycleBin","System Account"
"4f712251-c081-41d6-96e2-bdc0f2009214","sites/LabReports/Lab Reports","186924_535668_Wastewater - SVL - 10-4-2018.PDF","119049","2/17/2024 4:25:35 AM","File","FirstStageRecycleBin","System Account"
"1d16db26-73a5-461d-8d83-455860346d5d","sites/LabReports/Lab Reports","186923_535667_Wastewater - SVL - 10-4-2018.PDF","83031","2/17/2024 4:26:55 AM","File","FirstStageRecycleBin","System Account"
"18110e50-fb30-4de5-be52-1ab84f7bd0e6","sites/LabReports/Lab Reports","186922_535666_Wastewater - SVL - 9-17-2018.pdf","630010","2/17/2024 4:26:19 AM","File","FirstStageRecycleBin","System Account"
"dc89dee9-2c18-493e-b58a-9e8835c8b1ae","sites/LabReports/Lab Reports","186921_535665_Wastewater - SVL - 9-17-2018.PDF","127362","2/17/2024 4:25:39 AM","File","FirstStageRecycleBin","System Account"
