"Scope","Title","InternalName","TypeAsString"
"/sites/FinanceDepartment/Shared Documents","App Modified By","AppEditor","Lookup"
"/sites/FinanceDepartment/Shared Documents","Total Size","SMTotalSize","Lookup"
"/sites/FinanceDepartment/Shared Documents","Last Modified Date","SMLastModifiedDate","Lookup"
"/sites/FinanceDepartment/Shared Documents","Total File Stream Size","SMTotalFileStreamSize","Lookup"
"/sites/FinanceDepartment/Shared Documents","Total File Count","SMTotalFileCount","Lookup"
"/sites/FinanceDepartment/Shared Documents","Select","SelectTitle","Computed"
"/sites/FinanceDepartment/Shared Documents","Select","SelectFilename","Computed"
"/sites/FinanceDepartment/Shared Documents","Edit","Edit","Computed"
"/sites/FinanceDepartment/Shared Documents","owshiddenversion","owshiddenversion","Integer"
"/sites/FinanceDepartment/Shared Documents","UI Version","_UIVersion","Integer"
"/sites/FinanceDepartment/Shared Documents","Version","_UIVersionString","Text"
"/sites/FinanceDepartment/Shared Documents","Instance ID","InstanceID","Integer"
"/sites/FinanceDepartment/Shared Documents","Order","Order","Number"
"/sites/FinanceDepartment/Shared Documents","GUID","GUID","Guid"
"/sites/FinanceDepartment/Shared Documents","Workflow Version","WorkflowVersion","Integer"
"/sites/FinanceDepartment/Shared Documents","Workflow Instance ID","WorkflowInstanceID","Guid"
"/sites/FinanceDepartment/Shared Documents","Source Version (Converted Document)","ParentVersionString","Lookup"
"/sites/FinanceDepartment/Shared Documents","Source Name (Converted Document)","ParentLeafName","Lookup"
"/sites/FinanceDepartment/Shared Documents","Document Concurrency Number","DocConcurrencyNumber","Lookup"
"/sites/FinanceDepartment/Shared Documents","Document Stream Hash","StreamHash","Lookup"
"/sites/FinanceDepartment/Shared Documents","Merge","Combine","Computed"
"/sites/FinanceDepartment/Shared Documents","Relink","RepairDocument","Computed"
"/sites/FinanceDepartment/Shared Documents","Actions Disabled by Policy","PolicyDisabledUICapabilities","Computed"
"/sites/FinanceDepartment/FinanceDocuments","Content Type ID","ContentTypeId","ContentTypeId"
"/sites/FinanceDepartment/FinanceDocuments","Approver Comments","_ModerationComments","Note"
"/sites/FinanceDepartment/FinanceDocuments","Name","FileLeafRef","File"
"/sites/FinanceDepartment/FinanceDocuments","Document Modified By","Modified_x0020_By","Text"
"/sites/FinanceDepartment/FinanceDocuments","Document Created By","Created_x0020_By","Text"
"/sites/FinanceDepartment/FinanceDocuments","File Type","File_x0020_Type","Text"
"/sites/FinanceDepartment/FinanceDocuments","HTML File Type","HTML_x0020_File_x0020_Type","Text"
"/sites/FinanceDepartment/FinanceDocuments","Source URL","_SourceUrl","Text"
"/sites/FinanceDepartment/FinanceDocuments","Shared File Index","_SharedFileIndex","Text"
"/sites/FinanceDepartment/FinanceDocuments","Compliance Asset Id","ComplianceAssetId","Text"
"/sites/FinanceDepartment/FinanceDocuments","Title","Title","Text"
"/sites/FinanceDepartment/FinanceDocuments","Template Link","TemplateUrl","Text"
"/sites/FinanceDepartment/FinanceDocuments","HTML File Link","xd_ProgID","Text"
"/sites/FinanceDepartment/FinanceDocuments","Is Signed","xd_Signature","Boolean"
"/sites/FinanceDepartment/FinanceDocuments","Shortcut URL","_ShortcutUrl","URL"
"/sites/FinanceDepartment/FinanceDocuments","Shortcut Site Id","_ShortcutSiteId","Guid"
"/sites/FinanceDepartment/FinanceDocuments","Shortcut Web Id","_ShortcutWebId","Guid"
"/sites/FinanceDepartment/FinanceDocuments","Shortcut Unique Id","_ShortcutUniqueId","Guid"
"/sites/FinanceDepartment/FinanceDocuments","Description","_ExtendedDescription","Note"
"/sites/FinanceDepartment/FinanceDocuments","Trigger Flow Info","TriggerFlowInfo","Text"
"/sites/FinanceDepartment/FinanceDocuments","Document ID Value","_dlc_DocId","Text"
"/sites/FinanceDepartment/FinanceDocuments","Document ID","_dlc_DocIdUrl","URL"
"/sites/FinanceDepartment/FinanceDocuments","Persist ID","_dlc_DocIdPersistId","Boolean"
"/sites/FinanceDepartment/FinanceDocuments","941DocType","_x0039_41DocType","Choice"
"/sites/FinanceDepartment/FinanceDocuments","Quarter","Quarter","Choice"
"/sites/FinanceDepartment/FinanceDocuments","Year","Year","Number"
"/sites/FinanceDepartment/FinanceDocuments","Other Doc Type","OtherDocType","Choice"
"/sites/FinanceDepartment/FinanceDocuments","Document Date","DocDate","DateTime"
"/sites/FinanceDepartment/FinanceDocuments","Doc Description","DocDescription","Text"
"/sites/FinanceDepartment/FinanceDocuments","Month","Month","Choice"
"/sites/FinanceDepartment/FinanceDocuments","Billing Cycle","BillingCycle","Text"
"/sites/FinanceDepartment/FinanceDocuments","Report Type","FinalBillingReportType","Text"
"/sites/FinanceDepartment/FinanceDocuments","AutoDate","AutoDate","DateTime"
"/sites/FinanceDepartment/FinanceDocuments","Utility Adjustment Report Title","UtilAdjRprtTitle","Text"
"/sites/FinanceDepartment/FinanceDocuments","Utility Adjustment Type","UtilAdjType","Choice"
"/sites/FinanceDepartment/FinanceDocuments","ReportDate","ReportDate","DateTime"
"/sites/FinanceDepartment/FinanceDocuments","Worksheet Type","WorksheetType","Choice"
"/sites/FinanceDepartment/FinanceDocuments","941 Year","calcYear","Calculated"
"/sites/FinanceDepartment/FinanceDocuments","Other Doc Year","OtherFinYear","Calculated"
"/sites/FinanceDepartment/FinanceDocuments","Report Year","RptYear","Calculated"
"/sites/FinanceDepartment/FinanceDocuments","Modified","Modified","DateTime"
"/sites/FinanceDepartment/FinanceDocuments","Created","Created","DateTime"
"/sites/FinanceDepartment/FinanceDocuments","Created By","Author","User"
"/sites/FinanceDepartment/FinanceDocuments","MediaServiceMetadata","MediaServiceMetadata","Note"
"/sites/FinanceDepartment/FinanceDocuments","MediaServiceFastMetadata","MediaServiceFastMetadata","Note"
"/sites/FinanceDepartment/FinanceDocuments","ID","ID","Counter"
"/sites/FinanceDepartment/FinanceDocuments","Content Type","ContentType","Computed"
"/sites/FinanceDepartment/FinanceDocuments","Modified By","Editor","User"
"/sites/FinanceDepartment/FinanceDocuments","Has Copy Destinations","_HasCopyDestinations","Boolean"
"/sites/FinanceDepartment/FinanceDocuments","Copy Source","_CopySource","Text"
"/sites/FinanceDepartment/FinanceDocuments","Approval Status","_ModerationStatus","ModStat"
"/sites/FinanceDepartment/FinanceDocuments","URL Path","FileRef","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Path","FileDirRef","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Modified","Last_x0020_Modified","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Created","Created_x0020_Date","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","File Size","File_x0020_Size","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Item Type","FSObjType","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Sort Type","SortBehavior","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Effective Permissions Mask","PermMask","Computed"
"/sites/FinanceDepartment/FinanceDocuments","Principal Count","PrincipalCount","Computed"
"/sites/FinanceDepartment/FinanceDocuments","ID of the User who has the item Checked Out","CheckedOutUserId","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Is Checked out to local","IsCheckedoutToLocal","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Checked Out To","CheckoutUser","User"
"/sites/FinanceDepartment/FinanceDocuments","Unique Id","UniqueId","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Document Parent Identifier","ParentUniqueId","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Client Id","SyncClientId","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","ProgId","ProgId","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","ScopeId","ScopeId","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Virus Status","VirusStatus","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Checked Out To","CheckedOutTitle","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Check In Comment","_CheckinComment","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Checked Out To","LinkCheckedOutTitle","Computed"
"/sites/FinanceDepartment/FinanceDocuments","Edit Menu Table Start","_EditMenuTableStart","Computed"
"/sites/FinanceDepartment/FinanceDocuments","Edit Menu Table Start","_EditMenuTableStart2","Computed"
"/sites/FinanceDepartment/FinanceDocuments","Edit Menu Table End","_EditMenuTableEnd","Computed"
"/sites/FinanceDepartment/FinanceDocuments","Name","LinkFilenameNoMenu","Computed"
"/sites/FinanceDepartment/FinanceDocuments","Name","LinkFilename","Computed"
"/sites/FinanceDepartment/FinanceDocuments","Name","LinkFilename2","Computed"
"/sites/FinanceDepartment/FinanceDocuments","Type","DocIcon","Computed"
"/sites/FinanceDepartment/FinanceDocuments","Server Relative URL","ServerUrl","Computed"
"/sites/FinanceDepartment/FinanceDocuments","Encoded Absolute URL","EncodedAbsUrl","Computed"
"/sites/FinanceDepartment/FinanceDocuments","Name","BaseName","Computed"
"/sites/FinanceDepartment/FinanceDocuments","File Size","FileSizeDisplay","Computed"
"/sites/FinanceDepartment/FinanceDocuments","Property Bag","MetaInfo","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Level","_Level","Integer"
"/sites/FinanceDepartment/FinanceDocuments","Is Current Version","_IsCurrentVersion","Boolean"
"/sites/FinanceDepartment/FinanceDocuments","Item Child Count","ItemChildCount","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Folder Child Count","FolderChildCount","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Restricted","Restricted","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Originator Id","OriginatorId","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","NoExecute","NoExecute","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Content Version","ContentVersion","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Label setting","_ComplianceFlags","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Retention label","_ComplianceTag","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Retention label Applied","_ComplianceTagWrittenTime","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Label applied by","_ComplianceTagUserId","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Item is a Record","_IsRecord","Computed"
"/sites/FinanceDepartment/FinanceDocuments","BLOB Sequence Number","BSN","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","List Schema Version","_ListSchemaVersion","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Dirty","_Dirty","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Parsable","_Parsable","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","StubFile","_StubFile","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","HasEncryptedContent","_HasEncryptedContent","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","HasUserDefinedProtection","_HasUserDefinedProtection","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Access Policy","AccessPolicy","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","VirusStatus","_VirusStatus","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","VirusVendorID","_VirusVendorID","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","VirusInfo","_VirusInfo","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Comment settings","_CommentFlags","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Comment count","_CommentCount","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Like count","_LikeCount","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Rights Management Template Id","_RmsTemplateId","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Sensitivity Label Id","_IpLabelId","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Sensitivity","_DisplayName","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Sensitivity Label Assignment Method","_IpLabelAssignmentMethod","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","A2OD Mount Count","A2ODMountCount","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Expiration Date","_ExpirationDate","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","IpLabelHash","_IpLabelHash","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","IpLabelPromotionCtagVersion","_IpLabelPromotionCtagVersion","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","App Created By","AppAuthor","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","App Modified By","AppEditor","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Total Size","SMTotalSize","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Last Modified Date","SMLastModifiedDate","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Total File Stream Size","SMTotalFileStreamSize","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Total File Count","SMTotalFileCount","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Select","SelectTitle","Computed"
"/sites/FinanceDepartment/FinanceDocuments","Select","SelectFilename","Computed"
"/sites/FinanceDepartment/FinanceDocuments","Edit","Edit","Computed"
"/sites/FinanceDepartment/FinanceDocuments","owshiddenversion","owshiddenversion","Integer"
"/sites/FinanceDepartment/FinanceDocuments","UI Version","_UIVersion","Integer"
"/sites/FinanceDepartment/FinanceDocuments","Version","_UIVersionString","Text"
"/sites/FinanceDepartment/FinanceDocuments","Instance ID","InstanceID","Integer"
"/sites/FinanceDepartment/FinanceDocuments","Order","Order","Number"
"/sites/FinanceDepartment/FinanceDocuments","GUID","GUID","Guid"
"/sites/FinanceDepartment/FinanceDocuments","Workflow Version","WorkflowVersion","Integer"
"/sites/FinanceDepartment/FinanceDocuments","Workflow Instance ID","WorkflowInstanceID","Guid"
"/sites/FinanceDepartment/FinanceDocuments","Source Version (Converted Document)","ParentVersionString","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Source Name (Converted Document)","ParentLeafName","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Document Concurrency Number","DocConcurrencyNumber","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Document Stream Hash","StreamHash","Lookup"
"/sites/FinanceDepartment/FinanceDocuments","Merge","Combine","Computed"
"/sites/FinanceDepartment/FinanceDocuments","Relink","RepairDocument","Computed"
"/sites/FinanceDepartment/FinanceDocuments","Actions Disabled by Policy","PolicyDisabledUICapabilities","Computed"
"/sites/FinanceDepartment/FixedAssetDocs1","Content Type ID","ContentTypeId","ContentTypeId"
"/sites/FinanceDepartment/FixedAssetDocs1","Approver Comments","_ModerationComments","Note"
"/sites/FinanceDepartment/FixedAssetDocs1","Name","FileLeafRef","File"
"/sites/FinanceDepartment/FixedAssetDocs1","Document Modified By","Modified_x0020_By","Text"
"/sites/FinanceDepartment/FixedAssetDocs1","Document Created By","Created_x0020_By","Text"
"/sites/FinanceDepartment/FixedAssetDocs1","File Type","File_x0020_Type","Text"
"/sites/FinanceDepartment/FixedAssetDocs1","HTML File Type","HTML_x0020_File_x0020_Type","Text"
"/sites/FinanceDepartment/FixedAssetDocs1","Source URL","_SourceUrl","Text"
"/sites/FinanceDepartment/FixedAssetDocs1","Shared File Index","_SharedFileIndex","Text"
"/sites/FinanceDepartment/FixedAssetDocs1","Compliance Asset Id","ComplianceAssetId","Text"
"/sites/FinanceDepartment/FixedAssetDocs1","Title","Title","Text"
"/sites/FinanceDepartment/FixedAssetDocs1","Template Link","TemplateUrl","Text"
"/sites/FinanceDepartment/FixedAssetDocs1","HTML File Link","xd_ProgID","Text"
"/sites/FinanceDepartment/FixedAssetDocs1","Is Signed","xd_Signature","Boolean"
"/sites/FinanceDepartment/FixedAssetDocs1","Shortcut URL","_ShortcutUrl","URL"
"/sites/FinanceDepartment/FixedAssetDocs1","Shortcut Site Id","_ShortcutSiteId","Guid"
"/sites/FinanceDepartment/FixedAssetDocs1","Shortcut Web Id","_ShortcutWebId","Guid"
"/sites/FinanceDepartment/FixedAssetDocs1","Shortcut Unique Id","_ShortcutUniqueId","Guid"
"/sites/FinanceDepartment/FixedAssetDocs1","Description","_ExtendedDescription","Note"
"/sites/FinanceDepartment/FixedAssetDocs1","Trigger Flow Info","TriggerFlowInfo","Text"
"/sites/FinanceDepartment/FixedAssetDocs1","MediaServiceMetadata","MediaServiceMetadata","Note"
"/sites/FinanceDepartment/FixedAssetDocs1","MediaServiceFastMetadata","MediaServiceFastMetadata","Note"
"/sites/FinanceDepartment/FixedAssetDocs1","ID","ID","Counter"
"/sites/FinanceDepartment/FixedAssetDocs1","Content Type","ContentType","Computed"
"/sites/FinanceDepartment/FixedAssetDocs1","Created","Created","DateTime"
"/sites/FinanceDepartment/FixedAssetDocs1","Created By","Author","User"
"/sites/FinanceDepartment/FixedAssetDocs1","Modified","Modified","DateTime"
"/sites/FinanceDepartment/FixedAssetDocs1","Modified By","Editor","User"
"/sites/FinanceDepartment/FixedAssetDocs1","Has Copy Destinations","_HasCopyDestinations","Boolean"
"/sites/FinanceDepartment/FixedAssetDocs1","Copy Source","_CopySource","Text"
"/sites/FinanceDepartment/FixedAssetDocs1","Approval Status","_ModerationStatus","ModStat"
"/sites/FinanceDepartment/FixedAssetDocs1","URL Path","FileRef","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Path","FileDirRef","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Modified","Last_x0020_Modified","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Created","Created_x0020_Date","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","File Size","File_x0020_Size","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Item Type","FSObjType","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Sort Type","SortBehavior","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Effective Permissions Mask","PermMask","Computed"
"/sites/FinanceDepartment/FixedAssetDocs1","Principal Count","PrincipalCount","Computed"
"/sites/FinanceDepartment/FixedAssetDocs1","ID of the User who has the item Checked Out","CheckedOutUserId","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Is Checked out to local","IsCheckedoutToLocal","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Checked Out To","CheckoutUser","User"
"/sites/FinanceDepartment/FixedAssetDocs1","Unique Id","UniqueId","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Document Parent Identifier","ParentUniqueId","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Client Id","SyncClientId","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","ProgId","ProgId","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","ScopeId","ScopeId","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Virus Status","VirusStatus","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Checked Out To","CheckedOutTitle","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Check In Comment","_CheckinComment","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Checked Out To","LinkCheckedOutTitle","Computed"
"/sites/FinanceDepartment/FixedAssetDocs1","Edit Menu Table Start","_EditMenuTableStart","Computed"
"/sites/FinanceDepartment/FixedAssetDocs1","Edit Menu Table Start","_EditMenuTableStart2","Computed"
"/sites/FinanceDepartment/FixedAssetDocs1","Edit Menu Table End","_EditMenuTableEnd","Computed"
"/sites/FinanceDepartment/FixedAssetDocs1","Name","LinkFilenameNoMenu","Computed"
"/sites/FinanceDepartment/FixedAssetDocs1","Name","LinkFilename","Computed"
"/sites/FinanceDepartment/FixedAssetDocs1","Name","LinkFilename2","Computed"
"/sites/FinanceDepartment/FixedAssetDocs1","Type","DocIcon","Computed"
"/sites/FinanceDepartment/FixedAssetDocs1","Server Relative URL","ServerUrl","Computed"
"/sites/FinanceDepartment/FixedAssetDocs1","Encoded Absolute URL","EncodedAbsUrl","Computed"
"/sites/FinanceDepartment/FixedAssetDocs1","Name","BaseName","Computed"
"/sites/FinanceDepartment/FixedAssetDocs1","File Size","FileSizeDisplay","Computed"
"/sites/FinanceDepartment/FixedAssetDocs1","Property Bag","MetaInfo","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Level","_Level","Integer"
"/sites/FinanceDepartment/FixedAssetDocs1","Is Current Version","_IsCurrentVersion","Boolean"
"/sites/FinanceDepartment/FixedAssetDocs1","Item Child Count","ItemChildCount","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Folder Child Count","FolderChildCount","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Restricted","Restricted","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Originator Id","OriginatorId","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","NoExecute","NoExecute","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Content Version","ContentVersion","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Label setting","_ComplianceFlags","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Retention label","_ComplianceTag","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Retention label Applied","_ComplianceTagWrittenTime","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Label applied by","_ComplianceTagUserId","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Item is a Record","_IsRecord","Computed"
"/sites/FinanceDepartment/FixedAssetDocs1","BLOB Sequence Number","BSN","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","List Schema Version","_ListSchemaVersion","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Dirty","_Dirty","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Parsable","_Parsable","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","StubFile","_StubFile","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","HasEncryptedContent","_HasEncryptedContent","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","HasUserDefinedProtection","_HasUserDefinedProtection","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Access Policy","AccessPolicy","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","VirusStatus","_VirusStatus","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","VirusVendorID","_VirusVendorID","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","VirusInfo","_VirusInfo","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Comment settings","_CommentFlags","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Comment count","_CommentCount","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Like count","_LikeCount","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Rights Management Template Id","_RmsTemplateId","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Sensitivity Label Id","_IpLabelId","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Sensitivity","_DisplayName","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Sensitivity Label Assignment Method","_IpLabelAssignmentMethod","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","A2OD Mount Count","A2ODMountCount","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Expiration Date","_ExpirationDate","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","IpLabelHash","_IpLabelHash","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","IpLabelPromotionCtagVersion","_IpLabelPromotionCtagVersion","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","App Created By","AppAuthor","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","App Modified By","AppEditor","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Total Size","SMTotalSize","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Last Modified Date","SMLastModifiedDate","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Total File Stream Size","SMTotalFileStreamSize","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Total File Count","SMTotalFileCount","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Select","SelectTitle","Computed"
"/sites/FinanceDepartment/FixedAssetDocs1","Select","SelectFilename","Computed"
"/sites/FinanceDepartment/FixedAssetDocs1","Edit","Edit","Computed"
"/sites/FinanceDepartment/FixedAssetDocs1","owshiddenversion","owshiddenversion","Integer"
"/sites/FinanceDepartment/FixedAssetDocs1","UI Version","_UIVersion","Integer"
"/sites/FinanceDepartment/FixedAssetDocs1","Version","_UIVersionString","Text"
"/sites/FinanceDepartment/FixedAssetDocs1","Instance ID","InstanceID","Integer"
"/sites/FinanceDepartment/FixedAssetDocs1","Order","Order","Number"
"/sites/FinanceDepartment/FixedAssetDocs1","GUID","GUID","Guid"
"/sites/FinanceDepartment/FixedAssetDocs1","Workflow Version","WorkflowVersion","Integer"
"/sites/FinanceDepartment/FixedAssetDocs1","Workflow Instance ID","WorkflowInstanceID","Guid"
"/sites/FinanceDepartment/FixedAssetDocs1","Source Version (Converted Document)","ParentVersionString","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Source Name (Converted Document)","ParentLeafName","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Document Concurrency Number","DocConcurrencyNumber","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Document Stream Hash","StreamHash","Lookup"
"/sites/FinanceDepartment/FixedAssetDocs1","Merge","Combine","Computed"
"/sites/FinanceDepartment/FixedAssetDocs1","Relink","RepairDocument","Computed"
"/sites/FinanceDepartment/FixedAssetDocs1","Actions Disabled by Policy","PolicyDisabledUICapabilities","Computed"
"/sites/FinanceDepartment/FixedAssetDocs","Content Type ID","ContentTypeId","ContentTypeId"
"/sites/FinanceDepartment/FixedAssetDocs","Approver Comments","_ModerationComments","Note"
"/sites/FinanceDepartment/FixedAssetDocs","Name","FileLeafRef","File"
"/sites/FinanceDepartment/FixedAssetDocs","Document Modified By","Modified_x0020_By","Text"
"/sites/FinanceDepartment/FixedAssetDocs","Document Created By","Created_x0020_By","Text"
"/sites/FinanceDepartment/FixedAssetDocs","File Type","File_x0020_Type","Text"
"/sites/FinanceDepartment/FixedAssetDocs","HTML File Type","HTML_x0020_File_x0020_Type","Text"
"/sites/FinanceDepartment/FixedAssetDocs","Source URL","_SourceUrl","Text"
"/sites/FinanceDepartment/FixedAssetDocs","Shared File Index","_SharedFileIndex","Text"
"/sites/FinanceDepartment/FixedAssetDocs","Compliance Asset Id","ComplianceAssetId","Text"
"/sites/FinanceDepartment/FixedAssetDocs","Title","Title","Text"
"/sites/FinanceDepartment/FixedAssetDocs","Template Link","TemplateUrl","Text"
"/sites/FinanceDepartment/FixedAssetDocs","HTML File Link","xd_ProgID","Text"
"/sites/FinanceDepartment/FixedAssetDocs","Is Signed","xd_Signature","Boolean"
"/sites/FinanceDepartment/FixedAssetDocs","Shortcut URL","_ShortcutUrl","URL"
"/sites/FinanceDepartment/FixedAssetDocs","Shortcut Site Id","_ShortcutSiteId","Guid"
"/sites/FinanceDepartment/FixedAssetDocs","Shortcut Web Id","_ShortcutWebId","Guid"
"/sites/FinanceDepartment/FixedAssetDocs","Shortcut Unique Id","_ShortcutUniqueId","Guid"
"/sites/FinanceDepartment/FixedAssetDocs","Description","_ExtendedDescription","Note"
"/sites/FinanceDepartment/FixedAssetDocs","Trigger Flow Info","TriggerFlowInfo","Text"
"/sites/FinanceDepartment/FixedAssetDocs","Document ID Value","_dlc_DocId","Text"
"/sites/FinanceDepartment/FixedAssetDocs","Document ID","_dlc_DocIdUrl","URL"
"/sites/FinanceDepartment/FixedAssetDocs","Persist ID","_dlc_DocIdPersistId","Boolean"
"/sites/FinanceDepartment/FixedAssetDocs","Department","ol_Department","Text"
"/sites/FinanceDepartment/FixedAssetDocs","Asset Tag","AssetTag","Text"
"/sites/FinanceDepartment/FixedAssetDocs","Serial Number","SerialNumber","Text"
"/sites/FinanceDepartment/FixedAssetDocs","Model","Model","Text"
"/sites/FinanceDepartment/FixedAssetDocs","Acquired","Acquired","DateTime"
